"_id",action,actions,address,adminArea,countryCode,countryName,createdAt,desc.floor,desc.metaDesc,desc.metaPhoto,desc.metaTitle,email,featureName,followers,gcmTokens.0,keywords.0,latitude,level,locality,longitude,name,owner,parent,password,phone,photos.0,point,read,roles,subLinks.0.id,subLinks.0.name,subLinks.0.owner,subLinks.0.type,subLinks.1.id,subLinks.1.name,subLinks.1.owner,subLinks.1.type,thoroughfare,type,updatedAt
56ba0759c7d621dd306f119a,,[  ],전라남도 함평군 신광면 신광중앙길 98,전라남도,KR,대한민국,2016-02-09T15:35:53.021Z,,,,,,98,[  ],,,35.1556349614509,14.0,함평군,126.497814749593,신광면 정보센터,,,,,,0,false,[  ],,,,,,,,,신광면,INFO_CENTER,2016-02-09T15:35:53.021Z
56ba0759c7d621dd306f119d,,[  ],전라남도 함평군 학교면 학다리길 330,전라남도,KR,대한민국,2016-02-09T15:35:53.023Z,,,,,,330,[  ],,,35.0169078551159,14.0,함평군,126.537537797038,학교면 정보센터,,,,,,0,false,[  ],,,,,,,,,학교면,INFO_CENTER,2016-02-09T15:35:53.023Z
56ba0759c7d621dd306f11a0,,[  ],전라남도 함평군 해보면 밀재로 1264-7,전라남도,KR,대한민국,2016-02-09T15:35:53.025Z,,,,,,1264-7,[  ],,,35.1806043323758,14.0,함평군,126.601112712511,해보면 정보센터,,,,,,0,false,[  ],,,,,,,,,해보면,INFO_CENTER,2016-02-09T15:35:53.025Z
56ba0759c7d621dd306f11a9,,[  ],전라남도 해남군 해남읍 남부순환로 114,전라남도,KR,대한민국,2016-02-09T15:35:53.032Z,,,,,,114,[  ],,,34.5651798071923,14.0,해남군,126.599188013939,해남읍 정보센터,,,,,,0,false,[  ],,,,,,,,,해남읍,INFO_CENTER,2016-02-09T15:35:53.032Z
56ba0759c7d621dd306f11aa,,[  ],전라남도 해남군 현산면 현산북평로 86,전라남도,KR,대한민국,2016-02-09T15:35:53.032Z,,,,,,86,[  ],,,34.4598983143308,14.0,해남군,126.55352098143,현산면 정보센터,,,,,,0,false,[  ],,,,,,,,,현산면,INFO_CENTER,2016-02-09T15:35:53.032Z
56ba0759c7d621dd306f11ab,,[  ],전라남도 해남군 화산면 해남화산로 1061,전라남도,KR,대한민국,2016-02-09T15:35:53.033Z,,,,,,1061,[  ],,,34.4913643656322,14.0,해남군,126.515195708161,화산면 정보센터,,,,,,0,false,[  ],,,,,,,,,화산면,INFO_CENTER,2016-02-09T15:35:53.033Z
56ba0759c7d621dd306f11bb,,[  ],전라북도 고창군 고수면 고인돌대로 1412,전라북도,KR,대한민국,2016-02-09T15:35:53.045Z,,,,,,1412,[  ],,,35.4099252430064,14.0,고창군,126.678628571745,고수면 정보센터,,,,,,0,false,[  ],,,,,,,,,고수면,INFO_CENTER,2016-02-09T15:35:53.045Z
56ba0759c7d621dd306f11c1,,[  ],전라북도 고창군 상하면 상하로 84-11,전라북도,KR,대한민국,2016-02-09T15:35:53.050Z,,,,,,84-11,[  ],,,35.4445139286423,14.0,고창군,126.495224974968,상하면 정보센터,,,,,,0,false,[  ],,,,,,,,,상하면,INFO_CENTER,2016-02-09T15:35:53.050Z
56ba0759c7d621dd306f11c9,,[  ],"전라북도 군산시 번영로 339-5 (개정동, 개정동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.055Z,,,,,,"(개정동,",[  ],,,35.9644397024637,14.0,군산시,126.754459422856,개정동 정보센터,,,,,,0,false,[  ],,,,,,,,,개정동,INFO_CENTER,2016-02-09T15:35:53.055Z
56ba0759c7d621dd306f11ca,,[  ],전라북도 군산시 개정면 바르메길 42 (개정면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.056Z,,,,,,42,[  ],,,35.9583400548871,14.0,군산시,126.796845500317,개정면 정보센터,,,,,,0,false,[  ],,,,,,,,,개정면,INFO_CENTER,2016-02-09T15:35:53.056Z
56ba0759c7d621dd306f11cb,,[  ],"전라북도 군산시 경암3길 56 (경암동, 경암동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.057Z,,,,,,"(경암동,",[  ],,,35.9794699552137,14.0,군산시,126.729877278461,경암동 정보센터,,,,,,0,false,[  ],,,,,,,,,경암동,INFO_CENTER,2016-02-09T15:35:53.057Z
56ba0759c7d621dd306f11cc,,[  ],"전라북도 군산시 세풍길 21 (구암동, 구암동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.058Z,,,,,,"(구암동,",[  ],,,35.9858455754993,14.0,군산시,126.743987270529,구암동 정보센터,,,,,,0,false,[  ],,,,,,,,,구암동,INFO_CENTER,2016-02-09T15:35:53.058Z
56ba0759c7d621dd306f11cd,,[  ],"전라북도 군산시 신설3길 3 (나운동, 나운1동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.059Z,,,,,,"(나운동,",[  ],,,35.9668083165488,14.0,군산시,126.694830207664,나운1동 정보센터,,,,,,0,false,[  ],,,,,,,,,나운1동,INFO_CENTER,2016-02-09T15:35:53.059Z
56ba0759c7d621dd306f11ce,,[  ],"전라북도 군산시 나운3길 16 (나운2동, 나운2동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.060Z,,,,,,"(나운2동,",[  ],,,35.9648628805484,14.0,군산시,126.699604662827,나운2동 정보센터,,,,,,0,false,[  ],,,,,,,,,나운2동,INFO_CENTER,2016-02-09T15:35:53.060Z
56ba0759c7d621dd306f11cf,,[  ],"전라북도 군산시 부곡1길 25 (나운3동, 나운3동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.060Z,,,,,,"(나운3동,",[  ],,,35.9588053947322,14.0,군산시,126.689229752782,나운3동 정보센터,,,,,,0,false,[  ],,,,,,,,,나운3동,INFO_CENTER,2016-02-09T15:35:53.060Z
56ba0759c7d621dd306f11d0,,[  ],전라북도 군산시 나포면 나포초교길 9 (나포면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.061Z,,,,,,9,[  ],,,36.0305647499375,14.0,군산시,126.831689989718,나포면 정보센터,,,,,,0,false,[  ],,,,,,,,,나포면,INFO_CENTER,2016-02-09T15:35:53.061Z
56ba0759c7d621dd306f11d1,,[  ],전라북도 군산시 대야면 석화로 7 (대야면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.062Z,,,,,,7,[  ],,,35.9464743447019,14.0,군산시,126.811200108458,대야면 정보센터,,,,,,0,false,[  ],,,,,,,,,대야면,INFO_CENTER,2016-02-09T15:35:53.062Z
56ba0759c7d621dd306f11d2,,[  ],"전라북도 군산시 미성문화길 4-5 (미성동, 미성동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.063Z,,,,,,"(미성동,",[  ],,,35.9595645037747,14.0,군산시,126.656906692048,미성동 정보센터,,,,,,0,false,[  ],,,,,,,,,미성동,INFO_CENTER,2016-02-09T15:35:53.063Z
56ba0759c7d621dd306f11d3,,[  ],"전라북도 군산시 미원로 17 (삼학동, 삼학동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.063Z,,,,,,"(삼학동,",[  ],,,35.9769628496654,14.0,군산시,126.707630642627,삼학동 정보센터,,,,,,0,false,[  ],,,,,,,,,삼학동,INFO_CENTER,2016-02-09T15:35:53.063Z
56ba0759c7d621dd306f11d4,,[  ],전라북도 군산시 서수면 항쟁로 193 (서수면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.064Z,,,,,,193,[  ],,,35.9831162310609,14.0,군산시,126.875630558532,서수면 정보센터,,,,,,0,false,[  ],,,,,,,,,서수면,INFO_CENTER,2016-02-09T15:35:53.064Z
56ba0759c7d621dd306f11d5,,[  ],전라북도 군산시 성산면 송호로 222 (성산면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.065Z,,,,,,222,[  ],,,35.9896337558185,14.0,군산시,126.786008517546,성산면 정보센터,,,,,,0,false,[  ],,,,,,,,,성산면,INFO_CENTER,2016-02-09T15:35:53.065Z
56ba0759c7d621dd306f11d6,,[  ],"전라북도 군산시 설림5길 83 (소룡동, 소룡동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.065Z,,,,,,"(소룡동,",[  ],,,35.9743164846919,14.0,군산시,126.679274664296,소룡동 정보센터,,,,,,0,false,[  ],,,,,,,,,소룡동,INFO_CENTER,2016-02-09T15:35:53.065Z
56ba0759c7d621dd306f11d7,,[  ],"전라북도 군산시 동수송1길 7 (수송동, 수송동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.066Z,,,,,,"(수송동,",[  ],,,35.9648345602256,14.0,군산시,126.717634999644,수송동 정보센터,,,,,,0,false,[  ],,,,,,,,,수송동,INFO_CENTER,2016-02-09T15:35:53.066Z
56ba0759c7d621dd306f11d8,,[  ],"전라북도 군산시 대학로 215 (신풍동, 신풍동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.067Z,,,,,,"(신풍동,",[  ],,,35.9728652101213,14.0,군산시,126.700793927792,신풍동 정보센터,,,,,,0,false,[  ],,,,,,,,,신풍동,INFO_CENTER,2016-02-09T15:35:53.067Z
56ba0759c7d621dd306f11d9,,[  ],전라북도 군산시 옥구로 6 (옥구읍사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.068Z,,,,,,(옥구읍사무소),[  ],,,35.9228864476738,14.0,군산시,126.685390365616,옥구읍 정보센터,,,,,,0,false,[  ],,,,,,,,,옥구읍,INFO_CENTER,2016-02-09T15:35:53.068Z
56ba0759c7d621dd306f11da,,[  ],전라북도 군산시 금동 내항2길 125 (옥도면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.068Z,,,,,,125,[  ],,,35.9930935408674,14.0,군산시,126.710037528408,옥도면 정보센터,,,,,,0,false,[  ],,,,,,,,,옥도면,INFO_CENTER,2016-02-09T15:35:53.068Z
56ba0759c7d621dd306f11db,,[  ],전라북도 군산시 옥산면 산성로 200 (옥산면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.069Z,,,,,,200,[  ],,,35.9394627981688,14.0,군산시,126.74837486243,옥산면 정보센터,,,,,,0,false,[  ],,,,,,,,,옥산면,INFO_CENTER,2016-02-09T15:35:53.069Z
56ba0759c7d621dd306f11dc,,[  ],전라북도 군산시 옥서면 옥구저수지로 209 (옥서면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.070Z,,,,,,209,[  ],,,35.9244318572848,14.0,군산시,126.644918921634,옥서면 정보센터,,,,,,0,false,[  ],,,,,,,,,옥서면,INFO_CENTER,2016-02-09T15:35:53.070Z
56ba0759c7d621dd306f11dd,,[  ],"전라북도 군산시 구영6길 51 (월명동, 월명동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.070Z,,,,,,"(월명동,",[  ],,,35.98642546967,14.0,군산시,126.708979642562,월명동 정보센터,,,,,,0,false,[  ],,,,,,,,,월명동,INFO_CENTER,2016-02-09T15:35:53.070Z
56ba0759c7d621dd306f11de,,[  ],전라북도 군산시 임피면 남상2길 1 (임피면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.071Z,,,,,,1,[  ],,,35.9824748596055,14.0,군산시,126.850620396954,임피면 정보센터,,,,,,0,false,[  ],,,,,,,,,임피면,INFO_CENTER,2016-02-09T15:35:53.071Z
56ba0759c7d621dd306f11df,,[  ],"전라북도 군산시 조촌로 102 (조촌동, 조촌동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.072Z,,,,,,"(조촌동,",[  ],,,35.9732012678559,14.0,군산시,126.738143043367,조촌동 정보센터,,,,,,0,false,[  ],,,,,,,,,조촌동,INFO_CENTER,2016-02-09T15:35:53.072Z
56ba0759c7d621dd306f11e0,,[  ],"전라북도 군산시 신영3길 11 (신영동, 중앙동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.073Z,,,,,,"(신영동,",[  ],,,35.9854783588627,14.0,군산시,126.718457445578,중앙동 정보센터,,,,,,0,false,[  ],,,,,,,,,중앙동,INFO_CENTER,2016-02-09T15:35:53.073Z
56ba0759c7d621dd306f11e1,,[  ],"전라북도 군산시 중앙로 224 (해신동, 해신동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.073Z,,,,,,"(해신동,",[  ],,,35.9897300459629,14.0,군산시,126.707029069157,해신동 정보센터,,,,,,0,false,[  ],,,,,,,,,해신동,INFO_CENTER,2016-02-09T15:35:53.073Z
56ba0759c7d621dd306f11e2,,[  ],전라북도 군산시 회현면 회현로 181 (회현면사무소),전라북도,KR,대한민국,2016-02-09T15:35:53.074Z,,,,,,181,[  ],,,35.9133010335531,14.0,군산시,126.756877616088,회현면 정보센터,,,,,,0,false,[  ],,,,,,,,,회현면,INFO_CENTER,2016-02-09T15:35:53.074Z
56ba0759c7d621dd306f11e3,,[  ],"전라북도 군산시 월명로 377 (흥남동, 흥남동주민센터)",전라북도,KR,대한민국,2016-02-09T15:35:53.075Z,,,,,,"(흥남동,",[  ],,,35.977802986182,14.0,군산시,126.715202721625,흥남동 정보센터,,,,,,0,false,[  ],,,,,,,,,흥남동,INFO_CENTER,2016-02-09T15:35:53.075Z
56ba0759c7d621dd306f11e4,,[  ],전라북도 김제시 검산택지길 34 (검산동),전라북도,KR,대한민국,2016-02-09T15:35:53.076Z,,,,,,(검산동),[  ],,,35.8032382318857,14.0,김제시,126.903698692879,검산동 정보센터,,,,,,0,false,[  ],,,,,,,,,검산동,INFO_CENTER,2016-02-09T15:35:53.076Z
56ba0759c7d621dd306f11eb,,[  ],전라북도 김제시 백구면 황토로 1267-21,전라북도,KR,대한민국,2016-02-09T15:35:53.081Z,,,,,,1267-21,[  ],,,35.8904239722357,14.0,김제시,126.967628126119,백구면 정보센터,,,,,,0,false,[  ],,,,,,,,,백구면,INFO_CENTER,2016-02-09T15:35:53.081Z
56ba0759c7d621dd306f11ee,,[  ],전라북도 김제시 부량면 벽골제로 208,전라북도,KR,대한민국,2016-02-09T15:35:53.083Z,,,,,,208,[  ],,,35.7335150945524,14.0,김제시,126.84421123275,부량면 정보센터,,,,,,0,false,[  ],,,,,,,,,부량면,INFO_CENTER,2016-02-09T15:35:53.083Z
56ba0759c7d621dd306f11f4,,[  ],전라북도 김제시 진봉면 진봉1길 15-3,전라북도,KR,대한민국,2016-02-09T15:35:53.087Z,,,,,,15-3,[  ],,,35.8592011705547,14.0,김제시,126.766094784364,진봉면 정보센터,,,,,,0,false,[  ],,,,,,,,,진봉면,INFO_CENTER,2016-02-09T15:35:53.087Z
56ba0759c7d621dd306f11f8,,[  ],전라북도 남원시 금지면 금지순환길 917-27,전라북도,KR,대한민국,2016-02-09T15:35:53.090Z,,,,,,917-27,[  ],,,35.3576110350481,14.0,남원시,127.303833116684,금지면 정보센터,,,,,,0,false,[  ],,,,,,,,,금지면,INFO_CENTER,2016-02-09T15:35:53.090Z
56ba0759c7d621dd306f1204,,[  ],전라북도 남원시 수지면 고주로 623-10,전라북도,KR,대한민국,2016-02-09T15:35:53.098Z,,,,,,623-10,[  ],,,35.3393631341464,14.0,남원시,127.37146676813,수지면 정보센터,,,,,,0,false,[  ],,,,,,,,,수지면,INFO_CENTER,2016-02-09T15:35:53.098Z
56ba0759c7d621dd306f1209,,[  ],전라북도 남원시 인월면 인월장터로 53,전라북도,KR,대한민국,2016-02-09T15:35:53.102Z,,,,,,53,[  ],,,35.4642503139495,14.0,남원시,127.599800899087,인월면 정보센터,,,,,,0,false,[  ],,,,,,,,,인월면,INFO_CENTER,2016-02-09T15:35:53.102Z
56ba0759c7d621dd306f1212,,[  ],전라북도 무주군 안성면 안성로 246-17,전라북도,KR,대한민국,2016-02-09T15:35:53.109Z,,,,,,246-17,[  ],,,35.8639654224988,14.0,무주군,127.653218755466,안성면 정보센터,,,,,,0,false,[  ],,,,,,,,,안성면,INFO_CENTER,2016-02-09T15:35:53.109Z
56ba0759c7d621dd306f1218,,[  ],전라북도 부안군 보안면 영전길 19-29,전라북도,KR,대한민국,2016-02-09T15:35:53.113Z,,,,,,19-29,[  ],,,35.6123555177433,14.0,부안군,126.6711059402,보안면 정보센터,,,,,,0,false,[  ],,,,,,,,,보안면,INFO_CENTER,2016-02-09T15:35:53.113Z
56ba0759c7d621dd306f1221,,[  ],전라북도 순창군 구림면 구림로 477-5,전라북도,KR,대한민국,2016-02-09T15:35:53.119Z,,,,,,477-5,[  ],,,35.452988645325,14.0,순창군,127.102359227072,구림면 정보센터,,,,,,0,false,[  ],,,,,,,,,구림면,INFO_CENTER,2016-02-09T15:35:53.119Z
56ba0759c7d621dd306f1222,,[  ],전라북도 순창군 금과면 매우1길 12-3,전라북도,KR,대한민국,2016-02-09T15:35:53.120Z,,,,,,12-3,[  ],,,35.3396217186033,14.0,순창군,127.086472914436,금과면 정보센터,,,,,,0,false,[  ],,,,,,,,,금과면,INFO_CENTER,2016-02-09T15:35:53.120Z
56ba0759c7d621dd306f1225,,[  ],전라북도 순창군 순창읍 장류로 407-7,전라북도,KR,대한민국,2016-02-09T15:35:53.122Z,,,,,,407-7,[  ],,,35.3769647932189,14.0,순창군,127.147022753972,순창읍 정보센터,,,,,,0,false,[  ],,,,,,,,,순창읍,INFO_CENTER,2016-02-09T15:35:53.122Z
56ba0759c7d621dd306f122b,,[  ],전라북도 순창군 풍산면 금풍로 1006-1,전라북도,KR,대한민국,2016-02-09T15:35:53.127Z,,,,,,1006-1,[  ],,,35.3364150475413,14.0,순창군,127.138492843818,풍산면 정보센터,,,,,,0,false,[  ],,,,,,,,,풍산면,INFO_CENTER,2016-02-09T15:35:53.127Z
56ba0759c7d621dd306f122c,,[  ],전라북도 완주군 경천면 대둔산로 259,전라북도,KR,대한민국,2016-02-09T15:35:53.127Z,,,,,,259,[  ],,,36.0227131056929,14.0,완주군,127.252612892793,경천면 정보센터,,,,,,0,false,[  ],,,,,,,,,경천면,INFO_CENTER,2016-02-09T15:35:53.127Z
56ba0759c7d621dd306f122d,,[  ],전라북도 완주군 고산면 고산로 69-13,전라북도,KR,대한민국,2016-02-09T15:35:53.128Z,,,,,,69-13,[  ],,,35.9764477156992,14.0,완주군,127.20526762461,고산면 정보센터,,,,,,0,false,[  ],,,,,,,,,고산면,INFO_CENTER,2016-02-09T15:35:53.128Z
56ba0759c7d621dd306f1231,,[  ],전라북도 완주군 비봉면 비봉소농길 16,전라북도,KR,대한민국,2016-02-09T15:35:53.131Z,,,,,,16,[  ],,,35.9957592062875,14.0,완주군,127.1402972653,비봉면 정보센터,,,,,,0,false,[  ],,,,,,,,,비봉면,INFO_CENTER,2016-02-09T15:35:53.131Z
56ba0759c7d621dd306f1238,,[  ],전라북도 완주군 화산면 화산로 830-14,전라북도,KR,대한민국,2016-02-09T15:35:53.136Z,,,,,,830-14,[  ],,,36.0356508037408,14.0,완주군,127.20349488966,화산면 정보센터,,,,,,0,false,[  ],,,,,,,,,화산면,INFO_CENTER,2016-02-09T15:35:53.136Z
56ba0759c7d621dd306f123a,,[  ],전라북도 익산시 인북로56길 8 (남중동),전라북도,KR,대한민국,2016-02-09T15:35:53.137Z,,,,,,(남중동),[  ],,,35.9511472925092,14.0,익산시,126.959073043513,남중동 정보센터,,,,,,0,false,[  ],,,,,,,,,남중동,INFO_CENTER,2016-02-09T15:35:53.137Z
56ba0759c7d621dd306f123c,,[  ],전라북도 익산시 서동로4길 37 (동산동),전라북도,KR,대한민국,2016-02-09T15:35:53.139Z,,,,,,(동산동),[  ],,,35.9296550851581,14.0,익산시,126.960959045752,동산동 정보센터,,,,,,0,false,[  ],,,,,,,,,동산동,INFO_CENTER,2016-02-09T15:35:53.139Z
56ba0759c7d621dd306f123f,,[  ],전라북도 익산시 선화로 133 (모현동 1가),전라북도,KR,대한민국,2016-02-09T15:35:53.141Z,,,,,,(모현동,[  ],,,35.9481749781479,14.0,익산시,126.945428336225,모현동 정보센터,,,,,,0,false,[  ],,,,,,,,,모현동,INFO_CENTER,2016-02-09T15:35:53.141Z
56ba0759c7d621dd306f1241,,[  ],전라북도 익산시 부송로 125 (부송동),전라북도,KR,대한민국,2016-02-09T15:35:53.142Z,,,,,,(부송동),[  ],,,35.9627185236446,14.0,익산시,126.98947299649,삼성동 정보센터,,,,,,0,false,[  ],,,,,,,,,삼성동,INFO_CENTER,2016-02-09T15:35:53.142Z
56ba0759c7d621dd306f1243,,[  ],전라북도 익산시 고현로 11 (송학동),전라북도,KR,대한민국,2016-02-09T15:35:53.143Z,,,,,,(송학동),[  ],,,35.9384932146449,14.0,익산시,126.940337116559,송학동 정보센터,,,,,,0,false,[  ],,,,,,,,,송학동,INFO_CENTER,2016-02-09T15:35:53.143Z
56ba0759c7d621dd306f1245,,[  ],전라북도 익산시 동서로63길 43 (어양동),전라북도,KR,대한민국,2016-02-09T15:35:53.145Z,,,,,,(어양동),[  ],,,35.9553350030673,14.0,익산시,126.984317377455,어양동 정보센터,,,,,,0,false,[  ],,,,,,,,,어양동,INFO_CENTER,2016-02-09T15:35:53.145Z
56ba0759c7d621dd306f1246,,[  ],전라북도 익산시 여산면 여산동촌1길 13-12,전라북도,KR,대한민국,2016-02-09T15:35:53.146Z,,,,,,13-12,[  ],,,36.0587594923713,14.0,익산시,127.085991989139,여산면 정보센터,,,,,,0,false,[  ],,,,,,,,,여산면,INFO_CENTER,2016-02-09T15:35:53.146Z
56ba0759c7d621dd306f1247,,[  ],전라북도 익산시 고봉로18길 34 (영등동),전라북도,KR,대한민국,2016-02-09T15:35:53.146Z,,,,,,(영등동),[  ],,,35.9522975253064,14.0,익산시,126.972617424869,영등1동 정보센터,,,,,,0,false,[  ],,,,,,,,,영등1동,INFO_CENTER,2016-02-09T15:35:53.146Z
56ba0759c7d621dd306f1248,,[  ],전라북도 익산시 무왕로13길 18 (영등동),전라북도,KR,대한민국,2016-02-09T15:35:53.147Z,,,,,,(영등동),[  ],,,35.9601104041875,14.0,익산시,126.977040003552,영등2동 정보센터,,,,,,0,false,[  ],,,,,,,,,영등2동,INFO_CENTER,2016-02-09T15:35:53.147Z
56ba0759c7d621dd306f124b,,[  ],전라북도 익산시 용동면 용동1길 80-31,전라북도,KR,대한민국,2016-02-09T15:35:53.150Z,,,,,,80-31,[  ],,,36.1099254163552,14.0,익산시,126.993051852889,용동면 정보센터,,,,,,0,false,[  ],,,,,,,,,용동면,INFO_CENTER,2016-02-09T15:35:53.150Z
56ba0759c7d621dd306f124c,,[  ],전라북도 익산시 용안면 용안교동1길 21,전라북도,KR,대한민국,2016-02-09T15:35:53.158Z,,,,,,21,[  ],,,36.1196493122321,14.0,익산시,126.952432204886,용안면 정보센터,,,,,,0,false,[  ],,,,,,,,,용안면,INFO_CENTER,2016-02-09T15:35:53.158Z
56ba0759c7d621dd306f124e,,[  ],전라북도 익산시 인북로4길 38 (인화동 2가),전라북도,KR,대한민국,2016-02-09T15:35:53.159Z,,,,,,(인화동,[  ],,,35.9294902533036,14.0,익산시,126.953627882437,인화동 정보센터,,,,,,0,false,[  ],,,,,,,,,인화동,INFO_CENTER,2016-02-09T15:35:53.159Z
56ba0759c7d621dd306f124f,,[  ],전라북도 익산시 익산대로 16길 47 (창인동 1가),전라북도,KR,대한민국,2016-02-09T15:35:53.160Z,,,,,,47,[  ],,,35.9397855851391,14.0,익산시,126.952416091099,중앙동 정보센터,,,,,,0,false,[  ],,,,,,,,,중앙동,INFO_CENTER,2016-02-09T15:35:53.160Z
56ba0759c7d621dd306f1251,,[  ],전라북도 익산시 무왕로 1408 (팔봉동),전라북도,KR,대한민국,2016-02-09T15:35:53.162Z,,,,,,(팔봉동),[  ],,,35.9650796675553,14.0,익산시,127.011640356717,팔봉동 정보센터,,,,,,0,false,[  ],,,,,,,,,팔봉동,INFO_CENTER,2016-02-09T15:35:53.162Z
56ba0759c7d621dd306f1252,,[  ],전라북도 익산시 익산대로4길 12 (평화동),전라북도,KR,대한민국,2016-02-09T15:35:53.162Z,,,,,,(평화동),[  ],,,35.9323022511733,14.0,익산시,126.945337297208,평화동 정보센터,,,,,,0,false,[  ],,,,,,,,,평화동,INFO_CENTER,2016-02-09T15:35:53.162Z
56ba0759c7d621dd306f1255,,[  ],전라북도 익산시 황등면 황등로 140-5,전라북도,KR,대한민국,2016-02-09T15:35:53.164Z,,,,,,140-5,[  ],,,36.004448072878,14.0,익산시,126.94508345926,황등면 정보센터,,,,,,0,false,[  ],,,,,,,,,황등면,INFO_CENTER,2016-02-09T15:35:53.164Z
56ba0759c7d621dd306f125c,,[  ],전라북도 임실군 신평면 석등슬치로 369,전라북도,KR,대한민국,2016-02-09T15:35:53.169Z,,,,,,369,[  ],,,35.6570518364054,14.0,임실군,127.223671300848,신평면 정보센터,,,,,,0,false,[  ],,,,,,,,,신평면,INFO_CENTER,2016-02-09T15:35:53.169Z
56ba0759c7d621dd306f1266,,[  ],전라북도 장수군 장계면 한들로 153-3,전라북도,KR,대한민국,2016-02-09T15:35:53.177Z,,,,,,153-3,[  ],,,35.7319692674647,14.0,장수군,127.588913403431,장계면 정보센터,,,,,,0,false,[  ],,,,,,,,,장계면,INFO_CENTER,2016-02-09T15:35:53.177Z
56ba0759c7d621dd306f1269,,[  ],전라북도 전주시 덕진구 기린대로 392,전라북도,KR,대한민국,2016-02-09T15:35:53.179Z,,,,,,392,[  ],,,35.837432953837,14.0,전주시,127.13312465908,금암1동 정보센터,,,,,,0,false,[  ],,,,,,,,,금암1동,INFO_CENTER,2016-02-09T15:35:53.179Z
56ba0759c7d621dd306f126a,,[  ],전라북도 전주시 덕진구 거북바우로 50,전라북도,KR,대한민국,2016-02-09T15:35:53.179Z,,,,,,50,[  ],,,35.8385679245729,14.0,전주시,127.143070419475,금암2동 정보센터,,,,,,0,false,[  ],,,,,,,,,금암2동,INFO_CENTER,2016-02-09T15:35:53.179Z
56ba0759c7d621dd306f126b,,[  ],전라북도 전주시 덕진구 기린대로 533-7,전라북도,KR,대한민국,2016-02-09T15:35:53.180Z,,,,,,533-7,[  ],,,35.8453447216317,14.0,전주시,127.120669354254,덕진동 정보센터,,,,,,0,false,[  ],,,,,,,,,덕진동,INFO_CENTER,2016-02-09T15:35:53.180Z
56ba0759c7d621dd306f126d,,[  ],전라북도 전주시 덕진구 송천중앙로 116,전라북도,KR,대한민국,2016-02-09T15:35:53.182Z,,,,,,116,[  ],,,35.8571183763656,14.0,전주시,127.121014895418,송천1동 정보센터,,,,,,0,false,[  ],,,,,,,,,송천1동,INFO_CENTER,2016-02-09T15:35:53.182Z
56ba0759c7d621dd306f1270,,[  ],전라북도 전주시 덕진구 진버들7길 25,전라북도,KR,대한민국,2016-02-09T15:35:53.184Z,,,,,,25,[  ],,,35.837751098938,14.0,전주시,127.167042888598,우아2동 정보센터,,,,,,0,false,[  ],,,,,,,,,우아2동,INFO_CENTER,2016-02-09T15:35:53.184Z
56ba0759c7d621dd306f1272,,[  ],전라북도 전주시 덕진구 견훤왕궁로 244,전라북도,KR,대한민국,2016-02-09T15:35:53.185Z,,,,,,244,[  ],,,35.8398689968948,14.0,전주시,127.146349059772,인후2동 정보센터,,,,,,0,false,[  ],,,,,,,,,인후2동,INFO_CENTER,2016-02-09T15:35:53.185Z
56ba0759c7d621dd306f1273,,[  ],전라북도 전주시 덕진구 구총목로 11,전라북도,KR,대한민국,2016-02-09T15:35:53.186Z,,,,,,11,[  ],,,35.8280433808366,14.0,전주시,127.161303143451,인후3동 정보센터,,,,,,0,false,[  ],,,,,,,,,인후3동,INFO_CENTER,2016-02-09T15:35:53.186Z
56ba0759c7d621dd306f1274,,[  ],전라북도 전주시 덕진구 쪽구름로 150,전라북도,KR,대한민국,2016-02-09T15:35:53.187Z,,,,,,150,[  ],,,35.8745283527856,14.0,전주시,127.06920004252,조촌동 정보센터,,,,,,0,false,[  ],,,,,,,,,조촌동,INFO_CENTER,2016-02-09T15:35:53.187Z
